"sim" "n" "r" "SW" "KS"
"UNIF(0,1)" 10 1000 77 1000
"UNIF(0,1)" 10 1000 84 1000
"UNIF(0,1)" 10 1000 77 1000
"UNIF(0,1)" 10 1000 92 1000
"UNIF(0,1)" 10 1000 91 1000
"UNIF(0,1)" 10 1000 70 1000
"UNIF(0,1)" 10 1000 85 1000
"UNIF(0,1)" 10 1000 80 1000
"UNIF(0,1)" 10 1000 88 1000
"UNIF(0,1)" 10 1000 97 1000
"UNIF(0,1)" 15 1000 128 1000
"UNIF(0,1)" 15 1000 110 1000
"UNIF(0,1)" 15 1000 111 1000
"UNIF(0,1)" 15 1000 127 1000
"UNIF(0,1)" 15 1000 126 1000
"UNIF(0,1)" 15 1000 116 1000
"UNIF(0,1)" 15 1000 125 1000
"UNIF(0,1)" 15 1000 123 1000
"UNIF(0,1)" 15 1000 120 1000
"UNIF(0,1)" 15 1000 126 1000
"UNIF(0,1)" 20 1000 181 1000
"UNIF(0,1)" 20 1000 212 1000
"UNIF(0,1)" 20 1000 201 1000
"UNIF(0,1)" 20 1000 195 1000
"UNIF(0,1)" 20 1000 222 1000
"UNIF(0,1)" 20 1000 228 1000
"UNIF(0,1)" 20 1000 168 1000
"UNIF(0,1)" 20 1000 205 1000
"UNIF(0,1)" 20 1000 197 1000
"UNIF(0,1)" 20 1000 205 1000
"UNIF(0,1)" 25 1000 258 1000
"UNIF(0,1)" 25 1000 303 1000
"UNIF(0,1)" 25 1000 289 1000
"UNIF(0,1)" 25 1000 270 1000
"UNIF(0,1)" 25 1000 256 1000
"UNIF(0,1)" 25 1000 266 1000
"UNIF(0,1)" 25 1000 282 1000
"UNIF(0,1)" 25 1000 252 1000
"UNIF(0,1)" 25 1000 233 1000
"UNIF(0,1)" 25 1000 306 1000
"UNIF(0,1)" 30 1000 389 1000
"UNIF(0,1)" 30 1000 379 1000
"UNIF(0,1)" 30 1000 387 1000
"UNIF(0,1)" 30 1000 408 1000
"UNIF(0,1)" 30 1000 380 1000
"UNIF(0,1)" 30 1000 363 1000
"UNIF(0,1)" 30 1000 365 1000
"UNIF(0,1)" 30 1000 385 1000
"UNIF(0,1)" 30 1000 384 1000
"UNIF(0,1)" 30 1000 391 1000
"UNIF(0,1)" 40 1000 580 1000
"UNIF(0,1)" 40 1000 585 1000
"UNIF(0,1)" 40 1000 572 1000
"UNIF(0,1)" 40 1000 579 1000
"UNIF(0,1)" 40 1000 601 1000
"UNIF(0,1)" 40 1000 584 1000
"UNIF(0,1)" 40 1000 578 1000
"UNIF(0,1)" 40 1000 600 1000
"UNIF(0,1)" 40 1000 586 1000
"UNIF(0,1)" 40 1000 583 1000
"UNIF(0,1)" 50 1000 734 1000
"UNIF(0,1)" 50 1000 750 1000
"UNIF(0,1)" 50 1000 753 1000
"UNIF(0,1)" 50 1000 733 1000
"UNIF(0,1)" 50 1000 763 1000
"UNIF(0,1)" 50 1000 743 1000
"UNIF(0,1)" 50 1000 746 1000
"UNIF(0,1)" 50 1000 754 1000
"UNIF(0,1)" 50 1000 739 1000
"UNIF(0,1)" 50 1000 754 1000
"UNIF(0,1)" 100 1000 997 1000
"UNIF(0,1)" 100 1000 997 1000
"UNIF(0,1)" 100 1000 997 1000
"UNIF(0,1)" 100 1000 996 1000
"UNIF(0,1)" 100 1000 999 1000
"UNIF(0,1)" 100 1000 998 1000
"UNIF(0,1)" 100 1000 996 1000
"UNIF(0,1)" 100 1000 996 1000
"UNIF(0,1)" 100 1000 995 1000
"UNIF(0,1)" 100 1000 996 1000
"UNIF(0,1)" 200 1000 1000 1000
"UNIF(0,1)" 200 1000 1000 1000
"UNIF(0,1)" 200 1000 1000 1000
"UNIF(0,1)" 200 1000 1000 1000
"UNIF(0,1)" 200 1000 1000 1000
"UNIF(0,1)" 200 1000 1000 1000
"UNIF(0,1)" 200 1000 1000 1000
"UNIF(0,1)" 200 1000 1000 1000
"UNIF(0,1)" 200 1000 1000 1000
"UNIF(0,1)" 200 1000 1000 1000
"UNIF(0,1)" 300 1000 1000 1000
"UNIF(0,1)" 300 1000 1000 1000
"UNIF(0,1)" 300 1000 1000 1000
"UNIF(0,1)" 300 1000 1000 1000
"UNIF(0,1)" 300 1000 1000 1000
"UNIF(0,1)" 300 1000 1000 1000
"UNIF(0,1)" 300 1000 1000 1000
"UNIF(0,1)" 300 1000 1000 1000
"UNIF(0,1)" 300 1000 1000 1000
"UNIF(0,1)" 300 1000 1000 1000
"UNIF(0,1)" 400 1000 1000 1000
"UNIF(0,1)" 400 1000 1000 1000
"UNIF(0,1)" 400 1000 1000 1000
"UNIF(0,1)" 400 1000 1000 1000
"UNIF(0,1)" 400 1000 1000 1000
"UNIF(0,1)" 400 1000 1000 1000
"UNIF(0,1)" 400 1000 1000 1000
"UNIF(0,1)" 400 1000 1000 1000
"UNIF(0,1)" 400 1000 1000 1000
"UNIF(0,1)" 400 1000 1000 1000
"UNIF(0,1)" 500 1000 1000 1000
"UNIF(0,1)" 500 1000 1000 1000
